species,pu,amount
10,2135,3309.39702793
15,2135,171.472864502
16,2135,343.919622656
10,2136,2744.231641797
15,2136,236.790176953
16,2136,166.541868066
10,2137,3611.434545801
15,2137,521.041545264
16,2137,135.961775586
10,2138,4156.921938184
15,2138,1664.050335547
16,2138,218.987758057
10,2139,72.497235693
15,2139,21.292723633
16,2139,3.271437207
19,2150,0.664058887
17,2151,18.919389941
18,2151,257.375388916
19,2151,268.586508057
20,2151,18.595469287
17,2152,306.660159424
18,2152,693.945176953
19,2152,571.856479883
20,2152,110.489531445
17,2153,458.22390459
18,2153,448.903055664
19,2153,198.624368066
20,2153,44.085288623
17,2154,365.566298242
18,2154,93.05395376
19,2154,533.814312988
20,2154,145.91044751
17,2155,24.190574854
18,2155,107.920474512
19,2155,173.259676465
20,2155,33.850903174
17,2156,165.002794336
18,2156,358.01325
19,2156,301.602929834
20,2156,3.423272559
21,2156,1.604577734
21,2157,131.564862646
21,2158,109.620479541
21,2159,854.795701563
10,2160,2373.65092124
21,2160,54.730754883
10,2161,4156.921938184
21,2161,295.070925049
10,2162,4142.882837646
15,2162,25.515962061
16,2162,187.341297119
10,2163,3998.509722607
15,2163,402.792384717
16,2163,195.380705029
10,2164,889.767173145
15,2164,14.296591943
16,2164,0.206852881
10,2165,4133.5246854
15,2165,1113.209662109
16,2165,613.314052441
10,2166,2856.15222666
15,2166,281.443578516
16,2166,81.488079297
17,2178,1.684680957
18,2178,57.364090137
19,2178,115.887846289
20,2178,9.659247656
17,2179,125.038657568
18,2179,501.434603857
19,2179,360.233512988
20,2179,34.403234619
17,2180,61.704137842
18,2180,333.342418066
19,2180,410.008285547
20,2180,55.572354736
17,2181,550.274047705
18,2181,121.391807227
19,2181,605.407959473
20,2181,187.110972461
17,2182,197.345392627
18,2182,74.67761499
19,2182,258.521934424
20,2182,86.049796143
17,2183,218.075395752
18,2183,408.211402734
19,2183,393.796148682
20,2183,170.878991406
17,2184,53.158147119
18,2184,19.613498633
19,2184,35.501012842
20,2184,2.891857129
21,2184,279.617971143
21,2185,167.117902344
21,2186,10.149710938
10,2187,758.427987354
21,2187,33.077686328
10,2188,4156.921938232
21,2188,1038.330614404
10,2189,4112.820374023
15,2189,40.132543018
16,2189,4.610174512
21,2189,2.016492432
10,2190,1662.438143604
15,2190,58.415108984
16,2190,39.208388623
10,2191,2209.761000439
15,2191,162.483588818
16,2191,121.729943896
10,2192,2007.598337354
15,2192,243.667631934
16,2192,344.667961182
10,2193,4141.774277246
15,2193,458.105126465
16,2193,496.082856934
10,2194,1323.892941211
15,2194,36.270090088
16,2194,49.124341162
17,2206,23.157337061
18,2206,62.513990381
19,2206,376.098934326
20,2206,13.025463721
17,2207,182.714628076
18,2207,516.087556787
19,2207,739.725913135
20,2207,231.446930811
17,2208,261.600636035
18,2208,281.931474072
19,2208,282.441427344
20,2208,193.894304639
17,2209,273.792244775
18,2209,207.293671777
19,2209,578.262129297
20,2209,442.332708057
17,2210,100.403869336
18,2210,316.622954492
19,2210,389.529867383
20,2210,79.149757617
17,2211,539.987199902
18,2211,269.308409375
19,2211,446.878908936
20,2211,231.593845361
21,2211,4.806784521
21,2212,194.381717139
21,2213,240.707966357
21,2214,247.702663037
10,2215,4156.921938184
21,2215,26.091977979
10,2216,4156.921938184
15,2216,298.235207471
16,2216,1.255167139
21,2216,9.829256152
10,2217,4156.921938184
15,2217,8.366118262
16,2217,86.51229458
10,2218,1466.511062744
15,2218,377.244545898
16,2218,98.018871631
10,2220,1492.682647705
15,2220,93.882815771
16,2220,164.961967041
10,2221,2280.581580713
15,2221,60.07534458
16,2221,157.404911719
10,2222,523.107182861
15,2222,351.258642773
16,2222,97.407021094
17,2233,0.999999902
18,2233,7.561523242
19,2233,51.613534766
20,2233,9.999999951
17,2234,382.5937479
18,2234,483.068858105
19,2234,391.861394141
20,2234,85.650996436
17,2235,206.465432959
18,2235,509.606064551
19,2235,676.140633789
20,2235,202.779550098
17,2236,307.944116113
18,2236,232.982003174
19,2236,410.211387549
20,2236,265.70965249
17,2237,290.654631592
18,2237,453.527210889
19,2237,477.77675459
20,2237,143.323420801
17,2238,242.420020215
18,2238,374.193538037
19,2238,612.122157715
20,2238,489.392397412
17,2239,179.634686182
18,2239,212.698182324
19,2239,368.167757617
20,2239,122.470834473
21,2239,135.192336816
21,2240,403.450038623
21,2241,20.642471094
10,2242,3330.841061475
10,2243,4156.921938135
10,2244,4156.921938232
15,2244,108.536093701
16,2244,129.270008447
10,2245,746.458369678
15,2245,14.035644824
16,2245,115.310012842
10,2246,3108.665527441
15,2246,360.234482715
16,2246,298.119608594
10,2247,504.759059424
15,2247,416.022263428
10,2248,599.19468833
15,2248,130.614585107
16,2248,44.986102734
10,2249,4100.316532324
15,2249,40.134633252
16,2249,19.238606055
17,2261,7.369362012
18,2261,70.397675879
19,2261,205.94754209
20,2261,23.348013672
17,2262,262.774734766
18,2262,617.252982959
19,2262,697.765736523
20,2262,265.666462061
17,2263,125.397896533
18,2263,332.893055469
19,2263,288.632298145
20,2263,57.7969771
17,2264,111.193593408
18,2264,355.970523975
19,2264,411.957665479
20,2264,52.873426807
17,2265,160.858395117
18,2265,399.708292383
19,2265,547.840037109
20,2265,276.187712402
21,2265,6.981627588
17,2266,34.036589111
18,2266,138.183110791
19,2266,120.403125098
20,2266,208.471344824
21,2266,19.696261084
21,2267,379.63336582
21,2268,215.004458643
10,2269,1060.057989746
10,2270,4038.09314209
10,2271,4156.921938184
21,2271,26.012114697
10,2272,3196.543171631
15,2272,202.939580762
16,2272,146.070491357
10,2273,1209.64685376
15,2273,113.578941602
16,2273,167.224614404
10,2274,156.367195166
15,2274,41.370892432
16,2274,10.508505127
10,2275,1553.468488379
15,2275,1257.003772998
16,2275,53.382599854
10,2276,3650.424127295
15,2276,2.354311768
16,2276,87.067856836
10,2277,1140.420857617
15,2277,0.640380859
17,2289,209.568155957
18,2289,336.136426416
19,2289,260.839076123
20,2289,29.624883936
17,2290,87.58768252
18,2290,311.129335791
19,2290,349.796221826
20,2290,30.984587598
17,2291,216.24419248
18,2291,377.679608643
19,2291,283.232291211
20,2291,69.069769824
17,2292,468.954432861
18,2292,226.453063867
19,2292,561.596375537
20,2292,316.328740283
17,2293,117.124417822
18,2293,167.390106885
19,2293,277.397124756
20,2293,150.613773291
21,2293,39.465452686
21,2294,525.332099072
21,2295,22.437065723
21,2296,9.658919482
10,2297,4156.921938184
21,2297,3.124449609
10,2298,4156.921938184
21,2298,14.239191162
10,2299,3840.977908447
15,2299,91.154722998
16,2299,57.923262354
10,2300,321.767983203
15,2300,12.838844775
16,2300,95.671204541
10,2301,1451.767792578
15,2301,147.192100586
16,2301,137.077469727
10,2302,2921.759707617
15,2302,5.824990918
16,2302,546.045069971
10,2303,204.96222793
15,2303,111.854024756
16,2303,2.064201025
10,2304,3495.351167529
15,2304,14.764646631
16,2304,60.292278809
17,2316,0.640380908
18,2316,1
19,2316,10.723057031
20,2316,0.690529639
17,2317,25.583973291
18,2317,339.893135938
19,2317,309.330791455
20,2317,130.92560459
17,2318,83.275249365
18,2318,164.282163184
19,2318,196.991317236
20,2318,9.741091895
17,2319,402.545175244
18,2319,731.924486621
19,2319,417.142248535
20,2319,336.664712646
17,2320,319.896995459
18,2320,26.358438477
19,2320,213.329289551
20,2320,206.363116504
21,2320,37.754577979
18,2321,0.976941797
19,2321,3.243228613
20,2321,11.144010693
21,2321,40.49902876
21,2322,110.058800732
21,2323,36.66152417
10,2324,3605.644292432
21,2324,66.623057813
10,2325,3402.672584961
10,2326,4156.921938184
15,2326,374.711072754
16,2326,7.629243066
21,2326,224.27692832
10,2327,1063.398013916
15,2327,308.447060645
16,2327,68.110933203
10,2328,440.960631982
15,2328,5.361047705
16,2328,40.240663135
10,2329,423.074669385
15,2329,158.273624268
16,2329,119.751688428
10,2330,2427.744028662
15,2330,148.491683643
16,2330,109.401937598
10,2331,3117.391472412
15,2331,11.493986035
16,2331,48.401262793
17,2344,33.261146973
18,2344,182.245964209
19,2344,148.982357031
20,2344,20.400363379
17,2345,26.138978076
18,2345,136.929092627
19,2345,141.990188916
20,2345,2.773437842
17,2346,294.113200684
18,2346,323.490092188
19,2346,553.323963965
20,2346,46.166618799
17,2347,281.935709082
18,2347,255.048086572
19,2347,549.698901318
20,2347,72.206390381
17,2348,173.420483008
18,2348,321.056113965
19,2348,609.908227246
20,2348,474.988919043
21,2348,4.000000098
21,2349,172.799010693
21,2350,76.70990918
10,2351,1162.989567236
21,2351,47.168392041
10,2352,3276.958735742
10,2353,4156.921938086
15,2353,64.851816797
16,2353,3.640380908
21,2353,134.990570117
10,2354,3356.447350293
15,2354,136.726698145
16,2354,243.603844043
15,2355,66.685286084
16,2355,88.455994092
10,2357,3527.690694629
15,2357,32.834128662
16,2357,186.284808105
10,2358,2410.910897803
15,2358,131.1931771
16,2358,138.115212695
10,2359,1402.86757041
15,2359,8.06345542
16,2359,22.603664502
17,2372,40.582337988
18,2372,148.254452295
19,2372,207.305523535
20,2372,51.815073486
17,2373,57.830021826
18,2373,176.086625879
19,2373,436.631118164
20,2373,24.531735742
17,2374,13.782471484
18,2374,184.671145508
19,2374,242.590433252
20,2374,18.407665723
17,2375,320.295565674
18,2375,597.129658008
19,2375,439.656504834
20,2375,113.65478252
17,2376,94.266774512
18,2376,200.88109043
19,2376,254.108361621
20,2376,131.239720264
21,2376,37.881696729
21,2377,145.317932129
21,2378,304.841158691
10,2379,4156.921938135
21,2379,8.858254102
10,2380,4102.008103955
15,2380,55.71633584
16,2380,21.652216113
10,2381,4156.921938232
15,2381,3.647305371
16,2381,15.853947412
15,2382,1010.057116602
16,2382,117.935254639
10,2385,3615.421665479
15,2385,93.665768115
16,2385,238.657785352
10,2386,4144.569621436
15,2386,30.339005664
16,2386,20.666501807
17,2399,74.172296777
18,2399,34.860325244
19,2399,136.214766846
20,2399,20.942356787
17,2400,21.43972749
18,2400,46.438559473
19,2400,123.892459912
17,2401,41.707922314
18,2401,113.316043555
19,2401,309.092797412
20,2401,57.939961768
17,2402,368.833981201
18,2402,318.759298633
19,2402,629.801566748
20,2402,332.844744531
17,2403,335.039605566
18,2403,598.027062646
19,2403,358.940656787
20,2403,163.303052783
21,2404,202.784390234
21,2405,157.699970117
10,2406,2160.315298682
21,2406,484.842341504
10,2407,3036.321743701
10,2408,3400.422571387
15,2408,228.122883545
16,2408,109.693399365
10,2409,1512.937438916
15,2409,264.767184766
16,2409,78.956822363
15,2410,364.340630469
16,2410,48.446437939
10,2412,924.991931934
15,2412,163.191949658
16,2412,41.241523584
10,2413,3997.037290186
15,2413,147.416068457
16,2413,14.071288916
10,2414,2244.198443945
15,2414,25.537904199
16,2414,2.687669287
17,2427,43.557789795
18,2427,90.219054199
19,2427,38.690074609
20,2427,6.28076167
17,2428,31.054916895
18,2428,186.251739404
19,2428,237.472530225
20,2428,43.46512583
17,2429,11.086929492
18,2429,116.383989502
19,2429,155.622251074
20,2429,17.231841064
17,2430,311.418048682
18,2430,558.781865332
19,2430,332.200053369
20,2430,478.502654492
17,2431,23.134020557
18,2431,119.99665
19,2431,103.705989453
20,2431,23.945555664
21,2431,224.354014648
21,2432,492.298122607
21,2433,227.440929102
10,2434,4156.921938184
21,2434,87.439630957
10,2435,2055.696187451
15,2435,208.068821777
16,2435,19.924537402
10,2436,4156.921938184
15,2436,3.684691602
16,2436,19.368837549
15,2437,254.468637891
16,2437,53.283782666
10,2440,4156.921938184
15,2440,162.516237158
16,2440,80.450132617
10,2441,2886.318253809
15,2441,32.304693799
16,2441,14.552676465
10,2442,23.436082813
17,2455,11.952660547
18,2455,157.302863965
19,2455,183.768192188
20,2455,49.948812207
17,2456,52.159258252
18,2456,209.068598096
19,2456,183.559038232
20,2456,16.066894531
17,2457,91.715192627
18,2457,228.845920508
19,2457,268.360126123
20,2457,55.931037109
17,2458,738.81120791
18,2458,636.450568066
19,2458,473.008512891
20,2458,337.62301499
21,2459,519.707557568
21,2460,411.442237598
10,2461,2854.955944824
21,2461,43.669122998
10,2462,4156.921938184
21,2462,1.000000098
10,2463,1777.683822168
15,2463,232.872703809
16,2463,25.328922412
10,2464,1240.870026123
15,2464,39.034707471
16,2464,29.105168994
15,2465,20.272581006
16,2465,26.928517236
10,2467,621.828948047
10,2468,2898.706726416
15,2468,227.373691064
16,2468,4.27679126
10,2469,1215.930088184
15,2469,31.02033584
16,2469,5.608961475
18,2482,13.159151416
19,2482,58.871457471
20,2482,4.999999902
17,2483,105.782611914
18,2483,254.805796094
19,2483,288.212255811
20,2483,28.982288818
17,2484,185.874143506
18,2484,391.0699771
19,2484,224.750895996
20,2484,145.796257373
17,2485,118.572831006
18,2485,415.552059375
19,2485,423.14135293
20,2485,188.169139844
17,2486,166.240185938
18,2486,396.481606641
19,2486,57.362620752
20,2486,54.843049658
21,2486,281.283023877
21,2487,153.174605664
21,2488,183.938923633
10,2489,4156.921938184
21,2489,66.936311035
10,2490,3189.354509668
10,2491,2116.084232324
15,2491,8.822667041
16,2491,9.544617822
15,2492,11.000000195
10,2495,1463.462486084
15,2495,0.640380859
16,2495,0.640380908
10,2496,681.555972266
15,2496,291.150179834
17,2510,30.634444824
18,2510,98.693503662
19,2510,159.950297705
20,2510,39.789967188
17,2511,7.259746582
18,2511,97.61652334
19,2511,243.477986426
20,2511,13.96140293
17,2512,505.686485596
18,2512,372.658075537
19,2512,417.367988721
20,2512,343.74734917
17,2513,624.840786475
18,2513,569.479698779
19,2513,564.864682422
20,2513,384.50025625
21,2514,135.548513428
21,2515,227.085167578
10,2516,2893.995002539
21,2516,344.740175781
10,2517,3453.689871826
21,2517,0.640380859
15,2524,97.358015967
17,2538,516.150224756
18,2538,375.872813135
19,2538,315.478970996
20,2538,229.299433936
17,2539,309.222001514
18,2539,263.103527002
19,2539,320.84227998
20,2539,99.711810742
17,2540,536.305567773
18,2540,468.002532568
19,2540,290.247866895
20,2540,207.366160449
17,2541,333.542021484
18,2541,323.816991553
19,2541,42.287630371
20,2541,73.995333398
21,2541,177.720193115
21,2542,126.965707275
10,2543,190.18206875
21,2543,156.44131875
10,2544,4156.921938184
21,2544,15.44081626
10,2545,872.625093115
17,2565,30.193238184
18,2565,46.558278467
19,2565,133.680730713
20,2565,52.153793311
17,2566,136.462454688
18,2566,286.776365674
19,2566,475.123210205
20,2566,93.9424146
17,2567,256.692717871
18,2567,379.800820264
19,2567,386.18560542
20,2567,95.689819873
17,2568,299.426444189
18,2568,549.908422461
19,2568,297.198944531
20,2568,166.885598193
21,2569,257.392449609
21,2570,39.209606641
10,2571,4145.005084521
21,2571,26.266129688
10,2572,3636.386763281
17,2593,473.552615039
18,2593,504.588056201
19,2593,447.380288379
20,2593,113.050760059
17,2594,33.623248926
18,2594,81.134157715
19,2594,184.605999951
20,2594,5.054074219
17,2595,227.154428711
18,2595,242.383181787
19,2595,340.924187988
20,2595,33.609033691
17,2596,29.420126416
18,2596,148.395156299
19,2596,107.154238477
21,2596,250.582345947
21,2597,77.734538281
10,2598,1092.953566016
21,2598,200.13797583
10,2599,3534.252487109
21,2602,8.348131787
17,2620,9.503036279
18,2620,30.872456006
19,2620,113.969497314
20,2620,42.038155273
17,2621,31.047896777
18,2621,62.477515625
19,2621,68.959928027
20,2621,18.80839707
17,2622,38.518318945
18,2622,157.887412842
19,2622,205.460690527
20,2622,43.503822656
17,2623,154.083926563
18,2623,455.602979297
19,2623,419.386202734
20,2623,196.369818945
21,2624,529.894039014
21,2625,121.000645947
10,2626,4156.921938184
21,2626,193.600547119
10,2627,1031.586781152
21,2629,162.154280908
17,2648,12.276233691
18,2648,81.679994141
19,2648,63.460891602
20,2648,123.748655908
18,2649,1.000000098
19,2649,11.058660596
20,2649,33.924884961
17,2650,0.965278906
18,2650,36.555792822
19,2650,42.541671045
20,2650,19.518315967
17,2651,93.106433057
18,2651,86.562853027
19,2651,20.670420166
20,2651,77.338541797
21,2651,58.801330469
21,2652,578.987066016
10,2653,2206.840574951
21,2653,404.886895752
10,2654,2446.363079883
18,2678,5.000000049
19,2678,10.043612158
20,2678,5.617692627
21,2679,77.153653809
21,2680,716.540146387
10,2681,3581.746854688
21,2681,194.703090039
21,2707,498.809050586
10,2708,3265.277044873
21,2708,227.358045117
10,2709,249.221185547
21,2709,3.822368164
21,2735,415.499625635
10,2736,2823.705279736
21,2736,452.433542627
21,2762,24.997939795
10,2763,768.86489541
21,2763,65.257683887
10,2791,20.693239502
21,2791,4.963349268
