id1	id2	boundary
1820	1875	4000.00000
1821	1848	4000.00000
1821	1849	4000.00000
1821	1876	4000.00000
1822	1849	4000.00000
1822	1850	4000.00000
1822	1877	4000.00000
1823	1850	4000.00000
1823	1851	4000.00000
1823	1878	4000.00000
1824	1851	4000.00000
1824	1852	4000.00000
1824	1879	4000.00000
1825	1852	4000.00000
1825	1853	4000.00000
1825	1880	4000.00000
1826	1853	4000.00000
1826	1854	4000.00000
1826	1881	4000.00000
1827	1854	4000.00000
1827	1855	4000.00000
1827	1882	4000.00000
1828	1855	4000.00000
1828	1856	4000.00000
1828	1883	4000.00000
1829	1856	4000.00000
1829	1857	4000.00000
1829	1884	4000.00000
1830	1857	4000.00000
1830	1858	4000.00000
1830	1885	4000.00000
1831	1858	4000.00000
1831	1859	4000.00000
1831	1886	4000.00000
1832	1859	4000.00000
1832	1860	4000.00000
1832	1887	4000.00000
1833	1860	4000.00000
1833	1861	4000.00000
1833	1888	4000.00000
1834	1861	4000.00000
1834	1862	4000.00000
1834	1889	4000.00000
1835	1862	4000.00000
1835	1863	4000.00000
1835	1890	4000.00000
1836	1863	4000.00000
1836	1864	4000.00000
1836	1891	4000.00000
1837	1864	4000.00000
1837	1865	4000.00000
1837	1892	4000.00000
1846	1846	12000.00000
1846	1874	4000.00000
1847	1874	4000.00000
1847	1875	4000.00000
1847	1902	4000.00000
1848	1875	4000.00000
1848	1876	4000.00000
1848	1903	4000.00000
1849	1876	4000.00000
1849	1877	4000.00000
1849	1904	4000.00000
1850	1877	4000.00000
1850	1878	4000.00000
1850	1905	4000.00000
1851	1878	4000.00000
1851	1879	4000.00000
1851	1906	4000.00000
1852	1879	4000.00000
1852	1880	4000.00000
1852	1907	4000.00000
1853	1880	4000.00000
1853	1881	4000.00000
1853	1908	4000.00000
1854	1881	4000.00000
1854	1882	4000.00000
1854	1909	4000.00000
1855	1882	4000.00000
1855	1883	4000.00000
1855	1910	4000.00000
1856	1883	4000.00000
1856	1884	4000.00000
1856	1911	4000.00000
1857	1884	4000.00000
1857	1885	4000.00000
1857	1912	4000.00000
1858	1885	4000.00000
1858	1886	4000.00000
1858	1913	4000.00000
1859	1886	4000.00000
1859	1887	4000.00000
1859	1914	4000.00000
1860	1887	4000.00000
1860	1888	4000.00000
1860	1915	4000.00000
1861	1888	4000.00000
1861	1889	4000.00000
1861	1916	4000.00000
1862	1889	4000.00000
1862	1890	4000.00000
1862	1917	4000.00000
1863	1890	4000.00000
1863	1891	4000.00000
1863	1918	4000.00000
1864	1891	4000.00000
1864	1892	4000.00000
1864	1919	4000.00000
1865	1865	8000.00000
1865	1892	4000.00000
1865	1920	4000.00000
1874	1874	4000.00000
1874	1902	4000.00000
1874	1929	4000.00000
1875	1902	4000.00000
1875	1903	4000.00000
1875	1930	4000.00000
1876	1903	4000.00000
1876	1904	4000.00000
1876	1931	4000.00000
1877	1904	4000.00000
1877	1905	4000.00000
1877	1932	4000.00000
1878	1905	4000.00000
1878	1906	4000.00000
1878	1933	4000.00000
1879	1906	4000.00000
1879	1907	4000.00000
1879	1934	4000.00000
1880	1907	4000.00000
1880	1908	4000.00000
1880	1935	4000.00000
1881	1908	4000.00000
1881	1909	4000.00000
1881	1936	4000.00000
1882	1909	4000.00000
1882	1910	4000.00000
1882	1937	4000.00000
1883	1910	4000.00000
1883	1911	4000.00000
1883	1938	4000.00000
1884	1911	4000.00000
1884	1912	4000.00000
1884	1939	4000.00000
1885	1912	4000.00000
1885	1913	4000.00000
1885	1940	4000.00000
1886	1913	4000.00000
1886	1914	4000.00000
1886	1941	4000.00000
1887	1914	4000.00000
1887	1915	4000.00000
1887	1942	4000.00000
1888	1915	4000.00000
1888	1916	4000.00000
1888	1943	4000.00000
1889	1916	4000.00000
1889	1917	4000.00000
1889	1944	4000.00000
1890	1917	4000.00000
1890	1918	4000.00000
1890	1945	4000.00000
1891	1918	4000.00000
1891	1919	4000.00000
1891	1946	4000.00000
1892	1919	4000.00000
1892	1920	4000.00000
1892	1947	4000.00000
1902	1929	4000.00000
1902	1930	4000.00000
1902	1957	4000.00000
1903	1930	4000.00000
1903	1931	4000.00000
1903	1958	4000.00000
1904	1931	4000.00000
1904	1932	4000.00000
1904	1959	4000.00000
1905	1932	4000.00000
1905	1933	4000.00000
1905	1960	4000.00000
1906	1933	4000.00000
1906	1934	4000.00000
1906	1961	4000.00000
1907	1934	4000.00000
1907	1935	4000.00000
1907	1962	4000.00000
1908	1935	4000.00000
1908	1936	4000.00000
1908	1963	4000.00000
1909	1936	4000.00000
1909	1937	4000.00000
1909	1964	4000.00000
1910	1937	4000.00000
1910	1938	4000.00000
1910	1965	4000.00000
1911	1938	4000.00000
1911	1939	4000.00000
1911	1966	4000.00000
1912	1939	4000.00000
1912	1940	4000.00000
1912	1967	4000.00000
1913	1940	4000.00000
1913	1941	4000.00000
1913	1968	4000.00000
1914	1941	4000.00000
1914	1942	4000.00000
1914	1969	4000.00000
1915	1942	4000.00000
1915	1943	4000.00000
1915	1970	4000.00000
1916	1943	4000.00000
1916	1944	4000.00000
1916	1971	4000.00000
1917	1944	4000.00000
1917	1945	4000.00000
1917	1972	4000.00000
1918	1945	4000.00000
1918	1946	4000.00000
1918	1973	4000.00000
1919	1946	4000.00000
1919	1947	4000.00000
1919	1974	4000.00000
1920	1920	4000.00000
1920	1947	4000.00000
1920	1948	4000.00000
1920	1975	4000.00000
1929	1929	8000.00000
1929	1957	4000.00000
1929	1984	4000.00000
1930	1957	4000.00000
1930	1958	4000.00000
1930	1985	4000.00000
1931	1958	4000.00000
1931	1959	4000.00000
1931	1986	4000.00000
1932	1959	4000.00000
1932	1960	4000.00000
1932	1987	4000.00000
1933	1960	4000.00000
1933	1961	4000.00000
1933	1988	4000.00000
1934	1961	4000.00000
1934	1962	4000.00000
1934	1989	4000.00000
1935	1962	4000.00000
1935	1963	4000.00000
1935	1990	4000.00000
1936	1963	4000.00000
1936	1964	4000.00000
1936	1991	4000.00000
1937	1964	4000.00000
1937	1965	4000.00000
1937	1992	4000.00000
1938	1965	4000.00000
1938	1966	4000.00000
1938	1993	4000.00000
1939	1966	4000.00000
1939	1967	4000.00000
1939	1994	4000.00000
1940	1967	4000.00000
1940	1968	4000.00000
1940	1995	4000.00000
1941	1968	4000.00000
1941	1969	4000.00000
1941	1996	4000.00000
1942	1969	4000.00000
1942	1970	4000.00000
1942	1997	4000.00000
1943	1970	4000.00000
1943	1971	4000.00000
1943	1998	4000.00000
1944	1971	4000.00000
1944	1972	4000.00000
1944	1999	4000.00000
1945	1972	4000.00000
1945	1973	4000.00000
1945	2000	4000.00000
1946	1973	4000.00000
1946	1974	4000.00000
1946	2001	4000.00000
1947	1974	4000.00000
1947	1975	4000.00000
1947	2002	4000.00000
1948	1948	12000.00000
1948	1975	4000.00000
1948	2003	4000.00000
1957	1984	4000.00000
1957	1985	4000.00000
1957	2012	4000.00000
1958	1985	4000.00000
1958	1986	4000.00000
1958	2013	4000.00000
1959	1986	4000.00000
1959	1987	4000.00000
1959	2014	4000.00000
1960	1987	4000.00000
1960	1988	4000.00000
1960	2015	4000.00000
1961	1988	4000.00000
1961	1989	4000.00000
1961	2016	4000.00000
1962	1989	4000.00000
1962	1990	4000.00000
1962	2017	4000.00000
1963	1990	4000.00000
1963	1991	4000.00000
1963	2018	4000.00000
1964	1991	4000.00000
1964	1992	4000.00000
1964	2019	4000.00000
1965	1992	4000.00000
1965	1993	4000.00000
1965	2020	4000.00000
1966	1993	4000.00000
1966	1994	4000.00000
1966	2021	4000.00000
1967	1994	4000.00000
1967	1995	4000.00000
1967	2022	4000.00000
1968	1995	4000.00000
1968	1996	4000.00000
1968	2023	4000.00000
1969	1996	4000.00000
1969	1997	4000.00000
1969	2024	4000.00000
1970	1997	4000.00000
1970	1998	4000.00000
1970	2025	4000.00000
1971	1998	4000.00000
1971	1999	4000.00000
1971	2026	4000.00000
1972	1999	4000.00000
1972	2000	4000.00000
1972	2027	4000.00000
1973	2000	4000.00000
1973	2001	4000.00000
1973	2028	4000.00000
1974	2001	4000.00000
1974	2002	4000.00000
1974	2029	4000.00000
1975	2002	4000.00000
1975	2003	4000.00000
1975	2030	4000.00000
1984	1984	8000.00000
1984	2012	4000.00000
1984	2039	4000.00000
1985	2012	4000.00000
1985	2013	4000.00000
1985	2040	4000.00000
1986	2013	4000.00000
1986	2014	4000.00000
1986	2041	4000.00000
1987	2014	4000.00000
1987	2015	4000.00000
1987	2042	4000.00000
1988	2015	4000.00000
1988	2016	4000.00000
1988	2043	4000.00000
1989	2016	4000.00000
1989	2017	4000.00000
1989	2044	4000.00000
1990	2017	4000.00000
1990	2018	4000.00000
1990	2045	4000.00000
1991	2018	4000.00000
1991	2019	4000.00000
1991	2046	4000.00000
1992	2019	4000.00000
1992	2020	4000.00000
1992	2047	4000.00000
1993	2020	4000.00000
1993	2021	4000.00000
1993	2048	4000.00000
1994	2021	4000.00000
1994	2022	4000.00000
1994	2049	4000.00000
1995	2022	4000.00000
1995	2023	4000.00000
1995	2050	4000.00000
1996	2023	4000.00000
1996	2024	4000.00000
1996	2051	4000.00000
1997	2024	4000.00000
1997	2025	4000.00000
1997	2052	4000.00000
1998	2025	4000.00000
1998	2026	4000.00000
1998	2053	4000.00000
1999	2026	4000.00000
1999	2027	4000.00000
1999	2054	4000.00000
2000	2027	4000.00000
2000	2028	4000.00000
2000	2055	4000.00000
2001	2028	4000.00000
2001	2029	4000.00000
2001	2056	4000.00000
2002	2029	4000.00000
2002	2030	4000.00000
2002	2057	4000.00000
2003	2003	4000.00000
2003	2030	4000.00000
2003	2031	4000.00000
2003	2058	4000.00000
2012	2039	4000.00000
2012	2040	4000.00000
2012	2067	4000.00000
2013	2040	4000.00000
2013	2041	4000.00000
2013	2068	4000.00000
2014	2041	4000.00000
2014	2042	4000.00000
2014	2069	4000.00000
2015	2042	4000.00000
2015	2043	4000.00000
2015	2070	4000.00000
2016	2043	4000.00000
2016	2044	4000.00000
2016	2071	4000.00000
2017	2044	4000.00000
2017	2045	4000.00000
2017	2072	4000.00000
2018	2045	4000.00000
2018	2046	4000.00000
2018	2073	4000.00000
2019	2046	4000.00000
2019	2047	4000.00000
2019	2074	4000.00000
2020	2047	4000.00000
2020	2048	4000.00000
2020	2075	4000.00000
2021	2048	4000.00000
2021	2049	4000.00000
2021	2076	4000.00000
2022	2049	4000.00000
2022	2050	4000.00000
2022	2077	4000.00000
2023	2050	4000.00000
2023	2051	4000.00000
2023	2078	4000.00000
2024	2051	4000.00000
2024	2052	4000.00000
2024	2079	4000.00000
2025	2052	4000.00000
2025	2053	4000.00000
2025	2080	4000.00000
2026	2053	4000.00000
2026	2054	4000.00000
2026	2081	4000.00000
2027	2054	4000.00000
2027	2055	4000.00000
2027	2082	4000.00000
2028	2055	4000.00000
2028	2056	4000.00000
2028	2083	4000.00000
2029	2056	4000.00000
2029	2057	4000.00000
2029	2084	4000.00000
2030	2057	4000.00000
2030	2058	4000.00000
2030	2085	4000.00000
2031	2031	16000.00000
2031	2058	4000.00000
2039	2039	12000.00000
2039	2067	4000.00000
2040	2067	4000.00000
2040	2068	4000.00000
2040	2095	4000.00000
2041	2068	4000.00000
2041	2069	4000.00000
2041	2096	4000.00000
2042	2069	4000.00000
2042	2070	4000.00000
2042	2097	4000.00000
2043	2070	4000.00000
2043	2071	4000.00000
2043	2098	4000.00000
2044	2071	4000.00000
2044	2072	4000.00000
2044	2099	4000.00000
2045	2072	4000.00000
2045	2073	4000.00000
2045	2100	4000.00000
2046	2073	4000.00000
2046	2074	4000.00000
2046	2101	4000.00000
2047	2074	4000.00000
2047	2075	4000.00000
2047	2102	4000.00000
2048	2075	4000.00000
2048	2076	4000.00000
2048	2103	4000.00000
2049	2076	4000.00000
2049	2077	4000.00000
2049	2104	4000.00000
2050	2077	4000.00000
2050	2078	4000.00000
2050	2105	4000.00000
2051	2078	4000.00000
2051	2079	4000.00000
2051	2106	4000.00000
2052	2079	4000.00000
2052	2080	4000.00000
2052	2107	4000.00000
2053	2080	4000.00000
2053	2081	4000.00000
2053	2108	4000.00000
2054	2081	4000.00000
2054	2082	4000.00000
2054	2109	4000.00000
2055	2082	4000.00000
2055	2083	4000.00000
2055	2110	4000.00000
2056	2083	4000.00000
2056	2084	4000.00000
2056	2111	4000.00000
2057	2084	4000.00000
2057	2085	4000.00000
2057	2112	4000.00000
2058	2058	4000.00000
2058	2085	4000.00000
2058	2113	4000.00000
2067	2067	4000.00000
2067	2095	4000.00000
2067	2122	4000.00000
2068	2095	4000.00000
2068	2096	4000.00000
2068	2123	4000.00000
2069	2096	4000.00000
2069	2097	4000.00000
2069	2124	4000.00000
2070	2097	4000.00000
2070	2098	4000.00000
2070	2125	4000.00000
2071	2098	4000.00000
2071	2099	4000.00000
2071	2126	4000.00000
2072	2099	4000.00000
2072	2100	4000.00000
2072	2127	4000.00000
2073	2100	4000.00000
2073	2101	4000.00000
2073	2128	4000.00000
2074	2101	4000.00000
2074	2102	4000.00000
2074	2129	4000.00000
2075	2102	4000.00000
2075	2103	4000.00000
2075	2130	4000.00000
2076	2103	4000.00000
2076	2104	4000.00000
2076	2131	4000.00000
2077	2104	4000.00000
2077	2105	4000.00000
2077	2132	4000.00000
2078	2105	4000.00000
2078	2106	4000.00000
2078	2133	4000.00000
2079	2106	4000.00000
2079	2107	4000.00000
2079	2134	4000.00000
2080	2107	4000.00000
2080	2108	4000.00000
2080	2135	4000.00000
2081	2108	4000.00000
2081	2109	4000.00000
2081	2136	4000.00000
2082	2109	4000.00000
2082	2110	4000.00000
2082	2137	4000.00000
2083	2110	4000.00000
2083	2111	4000.00000
2083	2138	4000.00000
2084	2111	4000.00000
2084	2112	4000.00000
2084	2139	4000.00000
2085	2085	4000.00000
2085	2112	4000.00000
2085	2113	4000.00000
2095	2122	4000.00000
2095	2123	4000.00000
2095	2150	4000.00000
2096	2123	4000.00000
2096	2124	4000.00000
2096	2151	4000.00000
2097	2124	4000.00000
2097	2125	4000.00000
2097	2152	4000.00000
2098	2125	4000.00000
2098	2126	4000.00000
2098	2153	4000.00000
2099	2126	4000.00000
2099	2127	4000.00000
2099	2154	4000.00000
2100	2127	4000.00000
2100	2128	4000.00000
2100	2155	4000.00000
2101	2128	4000.00000
2101	2129	4000.00000
2101	2156	4000.00000
2102	2129	4000.00000
2102	2130	4000.00000
2102	2157	4000.00000
2103	2130	4000.00000
2103	2131	4000.00000
2103	2158	4000.00000
2104	2131	4000.00000
2104	2132	4000.00000
2104	2159	4000.00000
2105	2132	4000.00000
2105	2133	4000.00000
2105	2160	4000.00000
2106	2133	4000.00000
2106	2134	4000.00000
2106	2161	4000.00000
2107	2134	4000.00000
2107	2135	4000.00000
2107	2162	4000.00000
2108	2135	4000.00000
2108	2136	4000.00000
2108	2163	4000.00000
2109	2136	4000.00000
2109	2137	4000.00000
2109	2164	4000.00000
2110	2137	4000.00000
2110	2138	4000.00000
2110	2165	4000.00000
2111	2138	4000.00000
2111	2139	4000.00000
2111	2166	4000.00000
2112	2112	8000.00000
2112	2139	4000.00000
2113	2113	16000.00000
2122	2122	12000.00000
2122	2150	4000.00000
2123	2150	4000.00000
2123	2151	4000.00000
2123	2178	4000.00000
2124	2151	4000.00000
2124	2152	4000.00000
2124	2179	4000.00000
2125	2152	4000.00000
2125	2153	4000.00000
2125	2180	4000.00000
2126	2153	4000.00000
2126	2154	4000.00000
2126	2181	4000.00000
2127	2154	4000.00000
2127	2155	4000.00000
2127	2182	4000.00000
2128	2155	4000.00000
2128	2156	4000.00000
2128	2183	4000.00000
2129	2156	4000.00000
2129	2157	4000.00000
2129	2184	4000.00000
2130	2157	4000.00000
2130	2158	4000.00000
2130	2185	4000.00000
2131	2158	4000.00000
2131	2159	4000.00000
2131	2186	4000.00000
2132	2159	4000.00000
2132	2160	4000.00000
2132	2187	4000.00000
2133	2160	4000.00000
2133	2161	4000.00000
2133	2188	4000.00000
2134	2161	4000.00000
2134	2162	4000.00000
2134	2189	4000.00000
2135	2162	4000.00000
2135	2163	4000.00000
2135	2190	4000.00000
2136	2163	4000.00000
2136	2164	4000.00000
2136	2191	4000.00000
2137	2164	4000.00000
2137	2165	4000.00000
2137	2192	4000.00000
2138	2165	4000.00000
2138	2166	4000.00000
2138	2193	4000.00000
2139	2139	4000.00000
2139	2166	4000.00000
2139	2194	4000.00000
2150	2150	8000.00000
2150	2178	4000.00000
2151	2178	4000.00000
2151	2179	4000.00000
2151	2206	4000.00000
2152	2179	4000.00000
2152	2180	4000.00000
2152	2207	4000.00000
2153	2180	4000.00000
2153	2181	4000.00000
2153	2208	4000.00000
2154	2181	4000.00000
2154	2182	4000.00000
2154	2209	4000.00000
2155	2182	4000.00000
2155	2183	4000.00000
2155	2210	4000.00000
2156	2183	4000.00000
2156	2184	4000.00000
2156	2211	4000.00000
2157	2184	4000.00000
2157	2185	4000.00000
2157	2212	4000.00000
2158	2185	4000.00000
2158	2186	4000.00000
2158	2213	4000.00000
2159	2186	4000.00000
2159	2187	4000.00000
2159	2214	4000.00000
2160	2187	4000.00000
2160	2188	4000.00000
2160	2215	4000.00000
2161	2188	4000.00000
2161	2189	4000.00000
2161	2216	4000.00000
2162	2189	4000.00000
2162	2190	4000.00000
2162	2217	4000.00000
2163	2190	4000.00000
2163	2191	4000.00000
2163	2218	4000.00000
2164	2164	4000.00000
2164	2191	4000.00000
2164	2192	4000.00000
2165	2192	4000.00000
2165	2193	4000.00000
2165	2220	4000.00000
2166	2193	4000.00000
2166	2194	4000.00000
2166	2221	4000.00000
2178	2178	4000.00000
2178	2206	4000.00000
2178	2233	4000.00000
2179	2206	4000.00000
2179	2207	4000.00000
2179	2234	4000.00000
2180	2207	4000.00000
2180	2208	4000.00000
2180	2235	4000.00000
2181	2208	4000.00000
2181	2209	4000.00000
2181	2236	4000.00000
2182	2209	4000.00000
2182	2210	4000.00000
2182	2237	4000.00000
2183	2210	4000.00000
2183	2211	4000.00000
2183	2238	4000.00000
2184	2211	4000.00000
2184	2212	4000.00000
2184	2239	4000.00000
2185	2212	4000.00000
2185	2213	4000.00000
2185	2240	4000.00000
2186	2213	4000.00000
2186	2214	4000.00000
2186	2241	4000.00000
2187	2214	4000.00000
2187	2215	4000.00000
2187	2242	4000.00000
2188	2215	4000.00000
2188	2216	4000.00000
2188	2243	4000.00000
2189	2216	4000.00000
2189	2217	4000.00000
2189	2244	4000.00000
2190	2217	4000.00000
2190	2218	4000.00000
2190	2245	4000.00000
2191	2191	4000.00000
2191	2218	4000.00000
2191	2246	4000.00000
2192	2192	4000.00000
2192	2220	4000.00000
2192	2247	4000.00000
2193	2220	4000.00000
2193	2221	4000.00000
2193	2248	4000.00000
2194	2194	4000.00000
2194	2221	4000.00000
2194	2222	4000.00000
2194	2249	4000.00000
2206	2233	4000.00000
2206	2234	4000.00000
2206	2261	4000.00000
2207	2234	4000.00000
2207	2235	4000.00000
2207	2262	4000.00000
2208	2235	4000.00000
2208	2236	4000.00000
2208	2263	4000.00000
2209	2236	4000.00000
2209	2237	4000.00000
2209	2264	4000.00000
2210	2237	4000.00000
2210	2238	4000.00000
2210	2265	4000.00000
2211	2238	4000.00000
2211	2239	4000.00000
2211	2266	4000.00000
2212	2239	4000.00000
2212	2240	4000.00000
2212	2267	4000.00000
2213	2240	4000.00000
2213	2241	4000.00000
2213	2268	4000.00000
2214	2241	4000.00000
2214	2242	4000.00000
2214	2269	4000.00000
2215	2242	4000.00000
2215	2243	4000.00000
2215	2270	4000.00000
2216	2243	4000.00000
2216	2244	4000.00000
2216	2271	4000.00000
2217	2244	4000.00000
2217	2245	4000.00000
2217	2272	4000.00000
2218	2245	4000.00000
2218	2246	4000.00000
2218	2273	4000.00000
2220	2247	4000.00000
2220	2248	4000.00000
2220	2275	4000.00000
2221	2248	4000.00000
2221	2249	4000.00000
2221	2276	4000.00000
2222	2222	12000.00000
2222	2249	4000.00000
2222	2277	4000.00000
2233	2233	12000.00000
2233	2261	4000.00000
2234	2261	4000.00000
2234	2262	4000.00000
2234	2289	4000.00000
2235	2262	4000.00000
2235	2263	4000.00000
2235	2290	4000.00000
2236	2263	4000.00000
2236	2264	4000.00000
2236	2291	4000.00000
2237	2264	4000.00000
2237	2265	4000.00000
2237	2292	4000.00000
2238	2265	4000.00000
2238	2266	4000.00000
2238	2293	4000.00000
2239	2266	4000.00000
2239	2267	4000.00000
2239	2294	4000.00000
2240	2267	4000.00000
2240	2268	4000.00000
2240	2295	4000.00000
2241	2268	4000.00000
2241	2269	4000.00000
2241	2296	4000.00000
2242	2269	4000.00000
2242	2270	4000.00000
2242	2297	4000.00000
2243	2270	4000.00000
2243	2271	4000.00000
2243	2298	4000.00000
2244	2271	4000.00000
2244	2272	4000.00000
2244	2299	4000.00000
2245	2272	4000.00000
2245	2273	4000.00000
2245	2300	4000.00000
2246	2246	4000.00000
2246	2273	4000.00000
2246	2274	4000.00000
2246	2301	4000.00000
2247	2247	4000.00000
2247	2274	4000.00000
2247	2275	4000.00000
2247	2302	4000.00000
2248	2275	4000.00000
2248	2276	4000.00000
2248	2303	4000.00000
2249	2276	4000.00000
2249	2277	4000.00000
2249	2304	4000.00000
2261	2261	4000.00000
2261	2289	4000.00000
2261	2316	4000.00000
2262	2289	4000.00000
2262	2290	4000.00000
2262	2317	4000.00000
2263	2290	4000.00000
2263	2291	4000.00000
2263	2318	4000.00000
2264	2291	4000.00000
2264	2292	4000.00000
2264	2319	4000.00000
2265	2292	4000.00000
2265	2293	4000.00000
2265	2320	4000.00000
2266	2293	4000.00000
2266	2294	4000.00000
2266	2321	4000.00000
2267	2294	4000.00000
2267	2295	4000.00000
2267	2322	4000.00000
2268	2295	4000.00000
2268	2296	4000.00000
2268	2323	4000.00000
2269	2296	4000.00000
2269	2297	4000.00000
2269	2324	4000.00000
2270	2297	4000.00000
2270	2298	4000.00000
2270	2325	4000.00000
2271	2298	4000.00000
2271	2299	4000.00000
2271	2326	4000.00000
2272	2299	4000.00000
2272	2300	4000.00000
2272	2327	4000.00000
2273	2300	4000.00000
2273	2301	4000.00000
2273	2328	4000.00000
2274	2274	4000.00000
2274	2301	4000.00000
2274	2302	4000.00000
2274	2329	4000.00000
2275	2302	4000.00000
2275	2303	4000.00000
2275	2330	4000.00000
2276	2303	4000.00000
2276	2304	4000.00000
2276	2331	4000.00000
2277	2277	12000.00000
2277	2304	4000.00000
2289	2316	4000.00000
2289	2317	4000.00000
2289	2344	4000.00000
2290	2317	4000.00000
2290	2318	4000.00000
2290	2345	4000.00000
2291	2318	4000.00000
2291	2319	4000.00000
2291	2346	4000.00000
2292	2319	4000.00000
2292	2320	4000.00000
2292	2347	4000.00000
2293	2320	4000.00000
2293	2321	4000.00000
2293	2348	4000.00000
2294	2321	4000.00000
2294	2322	4000.00000
2294	2349	4000.00000
2295	2322	4000.00000
2295	2323	4000.00000
2295	2350	4000.00000
2296	2323	4000.00000
2296	2324	4000.00000
2296	2351	4000.00000
2297	2324	4000.00000
2297	2325	4000.00000
2297	2352	4000.00000
2298	2325	4000.00000
2298	2326	4000.00000
2298	2353	4000.00000
2299	2326	4000.00000
2299	2327	4000.00000
2299	2354	4000.00000
2300	2327	4000.00000
2300	2328	4000.00000
2300	2355	4000.00000
2301	2301	4000.00000
2301	2328	4000.00000
2301	2329	4000.00000
2302	2329	4000.00000
2302	2330	4000.00000
2302	2357	4000.00000
2303	2330	4000.00000
2303	2331	4000.00000
2303	2358	4000.00000
2304	2304	4000.00000
2304	2331	4000.00000
2304	2359	4000.00000
2316	2316	12000.00000
2316	2344	4000.00000
2317	2344	4000.00000
2317	2345	4000.00000
2317	2372	4000.00000
2318	2345	4000.00000
2318	2346	4000.00000
2318	2373	4000.00000
2319	2346	4000.00000
2319	2347	4000.00000
2319	2374	4000.00000
2320	2347	4000.00000
2320	2348	4000.00000
2320	2375	4000.00000
2321	2348	4000.00000
2321	2349	4000.00000
2321	2376	4000.00000
2322	2349	4000.00000
2322	2350	4000.00000
2322	2377	4000.00000
2323	2350	4000.00000
2323	2351	4000.00000
2323	2378	4000.00000
2324	2351	4000.00000
2324	2352	4000.00000
2324	2379	4000.00000
2325	2352	4000.00000
2325	2353	4000.00000
2325	2380	4000.00000
2326	2353	4000.00000
2326	2354	4000.00000
2326	2381	4000.00000
2327	2354	4000.00000
2327	2355	4000.00000
2327	2382	4000.00000
2328	2328	8000.00000
2328	2355	4000.00000
2329	2329	8000.00000
2329	2357	4000.00000
2330	2357	4000.00000
2330	2358	4000.00000
2330	2385	4000.00000
2331	2358	4000.00000
2331	2359	4000.00000
2331	2386	4000.00000
2344	2344	4000.00000
2344	2372	4000.00000
2344	2399	4000.00000
2345	2372	4000.00000
2345	2373	4000.00000
2345	2400	4000.00000
2346	2373	4000.00000
2346	2374	4000.00000
2346	2401	4000.00000
2347	2374	4000.00000
2347	2375	4000.00000
2347	2402	4000.00000
2348	2375	4000.00000
2348	2376	4000.00000
2348	2403	4000.00000
2349	2376	4000.00000
2349	2377	4000.00000
2349	2404	4000.00000
2350	2377	4000.00000
2350	2378	4000.00000
2350	2405	4000.00000
2351	2378	4000.00000
2351	2379	4000.00000
2351	2406	4000.00000
2352	2379	4000.00000
2352	2380	4000.00000
2352	2407	4000.00000
2353	2380	4000.00000
2353	2381	4000.00000
2353	2408	4000.00000
2354	2381	4000.00000
2354	2382	4000.00000
2354	2409	4000.00000
2355	2355	4000.00000
2355	2382	4000.00000
2355	2410	4000.00000
2357	2357	4000.00000
2357	2385	4000.00000
2357	2412	4000.00000
2358	2385	4000.00000
2358	2386	4000.00000
2358	2413	4000.00000
2359	2359	8000.00000
2359	2386	4000.00000
2359	2414	4000.00000
2372	2399	4000.00000
2372	2400	4000.00000
2372	2427	4000.00000
2373	2400	4000.00000
2373	2401	4000.00000
2373	2428	4000.00000
2374	2401	4000.00000
2374	2402	4000.00000
2374	2429	4000.00000
2375	2402	4000.00000
2375	2403	4000.00000
2375	2430	4000.00000
2376	2403	4000.00000
2376	2404	4000.00000
2376	2431	4000.00000
2377	2404	4000.00000
2377	2405	4000.00000
2377	2432	4000.00000
2378	2405	4000.00000
2378	2406	4000.00000
2378	2433	4000.00000
2379	2406	4000.00000
2379	2407	4000.00000
2379	2434	4000.00000
2380	2407	4000.00000
2380	2408	4000.00000
2380	2435	4000.00000
2381	2408	4000.00000
2381	2409	4000.00000
2381	2436	4000.00000
2382	2409	4000.00000
2382	2410	4000.00000
2382	2437	4000.00000
2385	2412	4000.00000
2385	2413	4000.00000
2385	2440	4000.00000
2386	2413	4000.00000
2386	2414	4000.00000
2386	2441	4000.00000
2399	2399	12000.00000
2399	2427	4000.00000
2400	2427	4000.00000
2400	2428	4000.00000
2400	2455	4000.00000
2401	2428	4000.00000
2401	2429	4000.00000
2401	2456	4000.00000
2402	2429	4000.00000
2402	2430	4000.00000
2402	2457	4000.00000
2403	2430	4000.00000
2403	2431	4000.00000
2403	2458	4000.00000
2404	2431	4000.00000
2404	2432	4000.00000
2404	2459	4000.00000
2405	2432	4000.00000
2405	2433	4000.00000
2405	2460	4000.00000
2406	2433	4000.00000
2406	2434	4000.00000
2406	2461	4000.00000
2407	2434	4000.00000
2407	2435	4000.00000
2407	2462	4000.00000
2408	2435	4000.00000
2408	2436	4000.00000
2408	2463	4000.00000
2409	2436	4000.00000
2409	2437	4000.00000
2409	2464	4000.00000
2410	2410	8000.00000
2410	2437	4000.00000
2410	2465	4000.00000
2412	2412	8000.00000
2412	2440	4000.00000
2412	2467	4000.00000
2413	2440	4000.00000
2413	2441	4000.00000
2413	2468	4000.00000
2414	2414	4000.00000
2414	2441	4000.00000
2414	2442	4000.00000
2414	2469	4000.00000
2427	2427	4000.00000
2427	2455	4000.00000
2427	2482	4000.00000
2428	2455	4000.00000
